"","Agency.Name","Fiscal.Year","Title.Description","job_count","female","male","base_diff","percent_diff"
"2281","DEPARTMENT OF BUILDINGS",2020,"ADM MANAGER-NON-MGRL",61,80516.3243243243,80820.8461538462,304.521829521836,0.00376786242675764
"2282","DEPARTMENT OF BUILDINGS",2020,"ADMIN COMMUNITY RELATIONS SPECIALIST",15,78892.0909090909,100774.666666667,21882.5757575758,0.21714361834564
"2283","DEPARTMENT OF BUILDINGS",2020,"ADMINISTRATIVE ARCHITECT",39,132245.090909091,134175.375,1930.28409090909,0.0143862768478127
"2284","DEPARTMENT OF BUILDINGS",2020,"ADMINISTRATIVE ENGINEER",49,142909.166666667,131209.916666667,-11699.25,-0.0891643733737094
"2285","DEPARTMENT OF BUILDINGS",2020,"ADMINISTRATIVE INSPECTOR",15,131300,141365.75,10065.75,0.071203597759712
"2286","DEPARTMENT OF BUILDINGS",2020,"ADMINISTRATIVE STAFF ANALYST",49,111626.894736842,113057.304347826,1430.40961098399,0.0126520760355586
"2287","DEPARTMENT OF BUILDINGS",2020,"AGENCY ATTORNEY",71,80230.724137931,83186.4210526316,2955.69691470054,0.0355310022633441
"2288","DEPARTMENT OF BUILDINGS",2020,"AGENCY ATTORNEY INTERNE",14,63318.1428571429,63381.6666666667,63.5238095238092,0.00100224264940665
"2289","DEPARTMENT OF BUILDINGS",2020,"ARCHITECT",14,97874.5,95094.75,-2779.75,-0.0292313718685837
"2290","DEPARTMENT OF BUILDINGS",2020,"ASSISTANT ARCHITECT",15,83030.5,78680.625,-4349.875,-0.0552852115752766
"2291","DEPARTMENT OF BUILDINGS",2020,"ASSISTANT CIVIL ENGINEER",14,69354.75,73224,3869.25,0.0528412815470338
"2292","DEPARTMENT OF BUILDINGS",2020,"ASSISTANT PLAN EXAMINER",183,71859.1129032258,72662.6785714286,803.565668202762,0.0110588500727075
"2293","DEPARTMENT OF BUILDINGS",2020,"ASSOCIATE STAFF ANALYST",16,80079.75,79625.25,-454.5,-0.00570798835796434
"2294","DEPARTMENT OF BUILDINGS",2020,"CIVIL ENGINEER",23,97223,102393.25,5170.25,0.0504940511215339
"2295","DEPARTMENT OF BUILDINGS",2020,"CLERICAL ASSOCIATE",226,44390.7444295302,42425.2972972973,-1965.44713223289,-0.046327244767666
"2296","DEPARTMENT OF BUILDINGS",2020,"COMMUNITY ASSOCIATE",22,45543.0714285714,50159.5,4616.42857142857,0.0920349798428727
"2297","DEPARTMENT OF BUILDINGS",2020,"COMMUNITY COORDINATOR",44,69613,70175.8571428571,562.857142857145,0.008020666448168
"2298","DEPARTMENT OF BUILDINGS",2020,"COMPUTER ASSOCIATE",13,84872,77219.9,-7652.10000000001,-0.099094922422847
"2299","DEPARTMENT OF BUILDINGS",2020,"COMPUTER SPECIALIST",14,113300,115863.285714286,2563.28571428571,0.0221233646058223
"2300","DEPARTMENT OF BUILDINGS",2020,"COMPUTER SYSTEMS MANAGER",19,150287.333333333,123072.714285714,-27214.6190476191,-0.221126341493047
"2301","DEPARTMENT OF BUILDINGS",2020,"EXECUTIVE AGENCY COUNSEL",19,145378.4,135883.111111111,-9495.28888888887,-0.0698783595050647
"2302","DEPARTMENT OF BUILDINGS",2020,"INSPECTOR CONSTRUCTION",433,66105.0833333333,68340.4297752809,2235.34644194758,0.0327089901146059
"2303","DEPARTMENT OF BUILDINGS",2020,"INSPECTOR PLUMBING",81,64789.5,67107,2317.5,0.0345344002861102
"2304","DEPARTMENT OF BUILDINGS",2020,"INVESTIGATOR",45,49012.2,53211.4705882353,4199.2705882353,0.0789166422542685
"2305","DEPARTMENT OF BUILDINGS",2020,"PLAN EXAMINER",28,88635.2,89007.3529411765,372.152941176479,0.00418114828583239
"2306","DEPARTMENT OF BUILDINGS",2020,"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR",77,64797.6,62583.705882353,-2213.89411764705,-0.0353749284487692
"2307","DEPARTMENT OF BUILDINGS",2020,"SECRETARY",22,46512.8666666667,42287.3333333333,-4225.53333333333,-0.0999243272217055
"2308","DEPARTMENT OF BUILDINGS",2020,"STAFF ANALYST",12,63999.5,64282.5,283,0.00440244234433944
"2309","DEPARTMENT OF BUILDINGS",2021,"ADM MANAGER-NON-MGRL",47,84051.2692307692,84768.9090909091,717.639860139854,0.00846583809837912
"2310","DEPARTMENT OF BUILDINGS",2021,"ADMIN COMMUNITY RELATIONS SPECIALIST",12,77508.5555555556,104325,26816.4444444444,0.25704715499108
"2311","DEPARTMENT OF BUILDINGS",2021,"ADMINISTRATIVE ARCHITECT",36,132245.090909091,133136.904761905,891.813852813852,0.00669847218101342
"2312","DEPARTMENT OF BUILDINGS",2021,"ADMINISTRATIVE ENGINEER",45,144635,133798.333333333,-10836.6666666667,-0.080992538521905
"2313","DEPARTMENT OF BUILDINGS",2021,"ADMINISTRATIVE INSPECTOR",14,131300,140857.454545455,9557.45454545456,0.0678519612348268
"2314","DEPARTMENT OF BUILDINGS",2021,"ADMINISTRATIVE STAFF ANALYST",46,114532.235294118,113057.304347826,-1474.93094629157,-0.0130458704530392
"2315","DEPARTMENT OF BUILDINGS",2021,"AGENCY ATTORNEY",52,81780.1904761905,84054.0357142857,2273.84523809524,0.0270521839763225
"2316","DEPARTMENT OF BUILDINGS",2021,"AGENCY ATTORNEY INTERNE",13,64444.2857142857,63283.2,-1161.08571428572,-0.0183474557905688
"2317","DEPARTMENT OF BUILDINGS",2021,"ARCHITECT",14,97874.5,95094.75,-2779.75,-0.0292313718685837
"2318","DEPARTMENT OF BUILDINGS",2021,"ASSISTANT ARCHITECT",15,83030.5,78680.625,-4349.875,-0.0552852115752766
"2319","DEPARTMENT OF BUILDINGS",2021,"ASSISTANT CIVIL ENGINEER",14,69354.75,73224,3869.25,0.0528412815470338
"2320","DEPARTMENT OF BUILDINGS",2021,"ASSISTANT PLAN EXAMINER",180,72194.4838709677,72682.4404761905,487.956605222731,0.00671354184072255
"2321","DEPARTMENT OF BUILDINGS",2021,"ASSOCIATE STAFF ANALYST",15,78013.1428571429,79625.25,1612.10714285714,0.0202461799850819
"2322","DEPARTMENT OF BUILDINGS",2021,"CIVIL ENGINEER",25,90815,101128.470588235,10313.4705882353,0.101983848151216
"2323","DEPARTMENT OF BUILDINGS",2021,"CLERICAL ASSOCIATE",205,44583.8339849624,42625.3823529412,-1958.45163202121,-0.0459456672037589
"2324","DEPARTMENT OF BUILDINGS",2021,"COMMUNITY ASSOCIATE",20,45917.2142857143,53968.5,8051.28571428572,0.149184908127625
"2325","DEPARTMENT OF BUILDINGS",2021,"COMMUNITY COORDINATOR",43,69042.1666666667,72287.8461538462,3245.67948717948,0.0448993801844903
"2326","DEPARTMENT OF BUILDINGS",2021,"COMPUTER ASSOCIATE",11,86197,81588.625,-4608.375,-0.0564830575340619
"2327","DEPARTMENT OF BUILDINGS",2021,"COMPUTER SPECIALIST",13,113300,112954.5,-345.5,-0.00305875374597736
"2328","DEPARTMENT OF BUILDINGS",2021,"COMPUTER SYSTEMS MANAGER",18,150287.333333333,124078.307692308,-26209.0256410257,-0.211229715560108
"2329","DEPARTMENT OF BUILDINGS",2021,"EXECUTIVE AGENCY COUNSEL",17,148283.555555556,137588.125,-10695.4305555556,-0.0777351283445106
"2330","DEPARTMENT OF BUILDINGS",2021,"INSPECTOR CONSTRUCTION",437,63734.8518518519,67513.6182336183,3778.7663817664,0.0559704320495857
"2331","DEPARTMENT OF BUILDINGS",2021,"INSPECTOR PLUMBING",65,66388,67920.7543859649,1532.75438596492,0.0225668045035973
"2332","DEPARTMENT OF BUILDINGS",2021,"INVESTIGATOR",37,50065,53522.6,3457.6,0.0646007480951971
"2333","DEPARTMENT OF BUILDINGS",2021,"PLAN EXAMINER",26,89363.6,89672.875,309.274999999994,0.00344892477240185
"2334","DEPARTMENT OF BUILDINGS",2021,"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR",64,67981.5761904762,65297.1428571429,-2684.43333333333,-0.041111038184417
"2335","DEPARTMENT OF BUILDINGS",2021,"SECRETARY",17,46778,44542.5,-2235.5,-0.0501880226749733
"2336","DEPARTMENT OF BUILDINGS",2022,"ADM MANAGER-NON-MGRL",48,84294.2962962963,85583.7272727273,1289.43097643099,0.0150663101213388
"2337","DEPARTMENT OF BUILDINGS",2022,"ADMIN COMMUNITY RELATIONS SPECIALIST",15,85894.9090909091,98060,12165.0909090909,0.124057627055791
"2338","DEPARTMENT OF BUILDINGS",2022,"ADMIN INSPECTOR",43,92640,104991.162162162,12351.1621621622,0.117640017576769
"2339","DEPARTMENT OF BUILDINGS",2022,"ADMINISTRATIVE ARCHITECT",39,132665.583333333,135161.857142857,2496.27380952379,0.0184687741223132
"2340","DEPARTMENT OF BUILDINGS",2022,"ADMINISTRATIVE ENGINEER",47,144635,135825.5,-8809.5,-0.0648589550563039
"2341","DEPARTMENT OF BUILDINGS",2022,"ADMINISTRATIVE INSPECTOR",13,131300,142943.2,11643.2,0.0814533325124946
"2342","DEPARTMENT OF BUILDINGS",2022,"ADMINISTRATIVE STAFF ANALYST",53,118827.85,118223.84,-604.010000000009,-0.00510903722971618
"2343","DEPARTMENT OF BUILDINGS",2022,"AGENCY ATTORNEY",58,82512.1481481481,83726.9310344828,1214.78288633461,0.0145088667567942
"2344","DEPARTMENT OF BUILDINGS",2022,"ARCHITECT",10,96320,95445.4285714286,-874.571428571435,-0.00916305203571831
"2345","DEPARTMENT OF BUILDINGS",2022,"ASSISTANT ARCHITECT",13,79773.8,82097.6666666667,2323.86666666667,0.0283061231947315
"2346","DEPARTMENT OF BUILDINGS",2022,"ASSISTANT CIVIL ENGINEER",20,70038.5,73484,3445.5,0.0468877578792662
"2347","DEPARTMENT OF BUILDINGS",2022,"ASSISTANT MECHANICAL ENGINEER",12,65000,70704.1111111111,5704.11111111111,0.0806758054301416
"2348","DEPARTMENT OF BUILDINGS",2022,"ASSISTANT PLAN EXAMINER",177,72290.5846153846,72933.4230769231,642.838461538457,0.00881404484279386
"2349","DEPARTMENT OF BUILDINGS",2022,"ASSOCIATE STAFF ANALYST",24,85546.6428571429,87702.25,2155.60714285714,0.0245786982985858
"2350","DEPARTMENT OF BUILDINGS",2022,"CLERICAL ASSOCIATE",209,44961.5795419847,42910.3636363636,-2051.2159056211,-0.0478023426462606
"2351","DEPARTMENT OF BUILDINGS",2022,"COMMUNITY ASSOCIATE",16,45923,57223.6666666667,11300.6666666667,0.197482393648316
"2352","DEPARTMENT OF BUILDINGS",2022,"COMMUNITY COORDINATOR",36,67208.4444444444,67558.2142857143,349.769841269852,0.0051773103384678
"2353","DEPARTMENT OF BUILDINGS",2022,"COMPUTER ASSOCIATE",13,86197,82982.6,-3214.39999999999,-0.0387358313670576
"2354","DEPARTMENT OF BUILDINGS",2022,"COMPUTER SPECIALIST",18,99008,109749.25,10741.25,0.0978708282744529
"2355","DEPARTMENT OF BUILDINGS",2022,"COMPUTER SYSTEMS MANAGER",18,150287.333333333,124078.307692308,-26209.0256410257,-0.211229715560108
"2356","DEPARTMENT OF BUILDINGS",2022,"EXECUTIVE AGENCY COUNSEL",20,142515.6,143605.4,1089.79999999999,0.00758885111562649
"2357","DEPARTMENT OF BUILDINGS",2022,"INSPECTOR CONSTRUCTION",443,62660.9,66734.5057142857,4073.60571428571,0.0610419702773596
"2358","DEPARTMENT OF BUILDINGS",2022,"INSPECTOR PLUMBING",64,66388,68299.7543859649,1911.75438596492,0.0279906480360311
"2359","DEPARTMENT OF BUILDINGS",2022,"INVESTIGATOR",40,50360,52005.3888888889,1645.38888888889,0.031638815208253
"2360","DEPARTMENT OF BUILDINGS",2022,"PLAN EXAMINER",37,87279.8,89010.5833333333,1730.78333333333,0.0194446915020404
"2361","DEPARTMENT OF BUILDINGS",2022,"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR",75,67410.424,65297.1428571429,-2113.28114285714,-0.0323640675592894
"2362","DEPARTMENT OF BUILDINGS",2022,"SECRETARY",13,45076.3,44542.5,-533.800000000003,-0.0119840601672561
"2363","DEPARTMENT OF BUILDINGS",2022,"STAFF ANALYST",15,68116.7777777778,66477.5,-1639.27777777778,-0.0246591369678129
"2364","DEPARTMENT OF BUSINESS SERV.",2014,"ADM MANAGER-NON-MGRL FROM M1/M2",51,64162.3333333333,59083.5294117647,-5078.80392156863,-0.0859597246835653
"2365","DEPARTMENT OF BUSINESS SERV.",2014,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",34,88642.1052631579,87285.2857142857,-1356.81954887218,-0.0155446538069831
"2366","DEPARTMENT OF BUSINESS SERV.",2014,"ADMINISTRATIVE STAFF ANALYST",17,103477.428571429,95729.5,-7747.92857142857,-0.0809356423195417
"2367","DEPARTMENT OF BUSINESS SERV.",2014,"ASSISTANT COMMISSIONER",10,112158,107153.571428571,-5004.42857142857,-0.0467033296670332
"2368","DEPARTMENT OF BUSINESS SERV.",2014,"BUSINESS PROMOTION COORDINATOR",15,55057.8,69429.875,14372.075,0.207001308874602
"2369","DEPARTMENT OF BUSINESS SERV.",2014,"COMMUNITY ASSOCIATE",20,47069.875,45711.9,-1357.975,-0.0297072534722906
"2370","DEPARTMENT OF BUSINESS SERV.",2014,"COMMUNITY COORDINATOR",21,53294,55881.8181818182,2587.81818181818,0.0463087685049618
"2371","DEPARTMENT OF BUSINESS SERV.",2014,"CONTRACT REVIEWER",16,52583.7142857143,55918.2,3334.48571428571,0.0596314923278238
"2372","DEPARTMENT OF BUSINESS SERV.",2014,"PRINCIPAL ADMINISTRATIVE ASSOCIATE - LEV 1 & 2 NON SUPVR",12,62410.4444444444,54831,-7579.44444444445,-0.138232832602806
"2373","DEPARTMENT OF BUSINESS SERV.",2015,"ADM MANAGER-NON-MGRL",49,66275.1538461538,61401.3529411765,-4873.80090497738,-0.0793761158593127
"2374","DEPARTMENT OF BUSINESS SERV.",2015,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",43,89857.0869565217,86144.1176470588,-3712.96930946292,-0.0431018322652666
"2375","DEPARTMENT OF BUSINESS SERV.",2015,"ADMINISTRATIVE STAFF ANALYST",15,90112.2,94588.2857142857,4476.08571428571,0.0473217764809294
"2376","DEPARTMENT OF BUSINESS SERV.",2015,"ASSISTANT COMMISSIONER",13,111150.833333333,112199,1048.16666666667,0.00934203216309122
"2377","DEPARTMENT OF BUSINESS SERV.",2015,"BUSINESS PROMOTION COORDINATOR",19,57327.6666666667,69605.6,12277.9333333333,0.176392895590776
"2378","DEPARTMENT OF BUSINESS SERV.",2015,"COMMUNITY ASSOCIATE",24,49586.5,46622.1538461538,-2964.34615384616,-0.0635823510777313
"2379","DEPARTMENT OF BUSINESS SERV.",2015,"COMMUNITY COORDINATOR",28,55732.9166666667,57045.5833333333,1312.66666666667,0.0230108378241378
"2380","DEPARTMENT OF BUSINESS SERV.",2015,"CONTRACT REVIEWER",24,57319,56768.8571428571,-550.142857142855,-0.00969092711798719
"2381","DEPARTMENT OF BUSINESS SERV.",2015,"PRINCIPAL ADMINISTRATIVE ASSOCIATE",13,65851.8,64243,-1608.8,-0.0250424170726772
"2382","DEPARTMENT OF BUSINESS SERV.",2016,"ADM MANAGER-NON-MGRL",22,73408.1428571429,71430,-1978.14285714286,-0.0276934461310774
"2383","DEPARTMENT OF BUSINESS SERV.",2016,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",56,92752.4642857143,91346.6,-1405.86428571428,-0.0153904391155695
"2384","DEPARTMENT OF BUSINESS SERV.",2016,"ADMINISTRATIVE STAFF ANALYST",12,92063,89616.1666666667,-2446.83333333333,-0.0273034813287037
"2385","DEPARTMENT OF BUSINESS SERV.",2016,"ASSISTANT COMMISSIONER",11,114767.666666667,119926.2,5158.53333333333,0.0430142315301688
"2386","DEPARTMENT OF BUSINESS SERV.",2016,"BUSINESS PROMOTION COORDINATOR",66,59803.15625,61296.2916666667,1493.13541666666,0.0243593107522138
"2387","DEPARTMENT OF BUSINESS SERV.",2016,"COMMUNITY ASSOCIATE",16,51646.25,45105.5,-6540.75,-0.145010032036004
"2388","DEPARTMENT OF BUSINESS SERV.",2016,"COMMUNITY COORDINATOR",17,59496.6666666667,58084.8571428571,-1411.80952380952,-0.0243059825444218
"2389","DEPARTMENT OF BUSINESS SERV.",2016,"CONTRACT REVIEWER",28,58914.6028571429,64874.5555555556,5959.9526984127,0.0918688790601251
"2390","DEPARTMENT OF BUSINESS SERV.",2016,"PRINCIPAL ADMINISTRATIVE ASSOCIATE",11,67857.6666666667,58841,-9016.66666666667,-0.153237821700288
"2391","DEPARTMENT OF BUSINESS SERV.",2017,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",56,90308.6071428571,92028.8260869565,1720.21894409938,0.018692175237289
"2392","DEPARTMENT OF BUSINESS SERV.",2017,"ASSISTANT COMMISSIONER",12,124364.6,127712.75,3348.14999999999,0.0262162548375162
"2393","DEPARTMENT OF BUSINESS SERV.",2017,"BUSINESS PROMOTION COORDINATOR",87,60908.4130434783,58638.2142857143,-2270.19875776398,-0.0387153460489512
"2394","DEPARTMENT OF BUSINESS SERV.",2017,"COMMUNITY ASSOCIATE",12,56516.6,47147.1666666667,-9369.43333333333,-0.198727389061909
"2395","DEPARTMENT OF BUSINESS SERV.",2017,"COMMUNITY COORDINATOR",18,64480.6,62315.3333333333,-2165.26666666666,-0.0347469322692114
"2396","DEPARTMENT OF BUSINESS SERV.",2017,"CONTRACT REVIEWER",24,61874.1742857143,64925.7142857143,3051.53999999999,0.0470004840697059
"2397","DEPARTMENT OF BUSINESS SERV.",2017,"PRINCIPAL ADMINISTRATIVE ASSOCIATE",10,69844.125,60634,-9210.125,-0.151897037965498
"2398","DEPARTMENT OF BUSINESS SERV.",2018,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",54,91721.15625,98123.1764705882,6402.02022058824,0.0652447306626605
"2399","DEPARTMENT OF BUSINESS SERV.",2018,"ASSISTANT COMMISSIONER",13,123426.6,125579.8,2153.2,0.0171460696704406
"2400","DEPARTMENT OF BUSINESS SERV.",2018,"BUSINESS PROMOTION COORDINATOR",87,61572.2826086957,60398.8333333333,-1173.44927536233,-0.0194283434066717
"2401","DEPARTMENT OF BUSINESS SERV.",2018,"COMMUNITY ASSOCIATE",11,55375.75,48630.1666666667,-6745.58333333334,-0.138711910645313
"2402","DEPARTMENT OF BUSINESS SERV.",2018,"COMMUNITY COORDINATOR",20,61748.2,62441.625,693.425000000003,0.0111051722308637
"2403","DEPARTMENT OF BUSINESS SERV.",2018,"CONTRACT REVIEWER",24,63268.2218181818,59607.7,-3660.52181818182,-0.0614102174414014
"2404","DEPARTMENT OF BUSINESS SERV.",2018,"PRINCIPAL ADMINISTRATIVE ASSOCIATE - LEV 1 & 2 NON SUPVR",10,69088.875,60634,-8454.875,-0.139441155127486
"2405","DEPARTMENT OF BUSINESS SERV.",2019,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",55,101552.741935484,103725.714285714,2172.97235023043,0.0209492155845265
"2406","DEPARTMENT OF BUSINESS SERV.",2019,"ASSISTANT COMMISSIONER",10,128457.75,129861.8,1404.05,0.0108118784738853
"2407","DEPARTMENT OF BUSINESS SERV.",2019,"BUSINESS PROMOTION COORDINATOR",86,69568.8888888889,66496.5862068966,-3072.30268199234,-0.0462024121423801
"2408","DEPARTMENT OF BUSINESS SERV.",2019,"COMMUNITY ASSOCIATE",12,57646,52369.625,-5276.375,-0.100752583200663
"2409","DEPARTMENT OF BUSINESS SERV.",2019,"COMMUNITY COORDINATOR",41,62495,63060.6875,565.6875,0.00897052541648868
"2410","DEPARTMENT OF BUSINESS SERV.",2019,"CONTRACT REVIEWER",38,61245.2466666667,60703.8333333333,-541.41333333333,-0.0089189315337032
"2411","DEPARTMENT OF BUSINESS SERV.",2019,"PRINCIPAL ADMINISTRATIVE ASSOCIATE - LEV 1 & 2 NON SUPVR",12,67050.5555555556,63873.5,-3177.05555555556,-0.0497398068926168
"2412","DEPARTMENT OF BUSINESS SERV.",2020,"ADM MANAGER-NON-MGRL",17,80529.2142857143,78129,-2400.21428571429,-0.0307211699332423
"2413","DEPARTMENT OF BUSINESS SERV.",2020,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",57,105985.470588235,112654.476190476,6669.00560224088,0.0591987626924378
"2414","DEPARTMENT OF BUSINESS SERV.",2020,"BUSINESS PROMOTION COORDINATOR",54,75014.5384615385,77334.85,2320.31153846154,0.0300034400850527
"2415","DEPARTMENT OF BUSINESS SERV.",2020,"COMMUNITY ASSOCIATE",11,62594.25,57565.5714285714,-5028.67857142857,-0.0873556614940974
"2416","DEPARTMENT OF BUSINESS SERV.",2020,"COMMUNITY COORDINATOR",63,67076.9642857143,67371.8571428571,294.892857142855,0.00437709259695122
"2417","DEPARTMENT OF BUSINESS SERV.",2020,"CONTRACT REVIEWER",44,65483.1428571429,66247.8,764.657142857148,0.0115423779032232
"2418","DEPARTMENT OF BUSINESS SERV.",2020,"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR",12,72985.7777777778,67818,-5167.77777777778,-0.076200680907396
"2419","DEPARTMENT OF BUSINESS SERV.",2021,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",44,109463.695652174,119556.789473684,10093.0938215103,0.084420917172018
"2420","DEPARTMENT OF BUSINESS SERV.",2021,"BUSINESS PROMOTION COORDINATOR",48,76051.6086956522,78245.2777777778,2193.66908212561,0.0280358015771352
"2421","DEPARTMENT OF BUSINESS SERV.",2021,"COMMUNITY ASSOCIATE",10,62594.25,59779.8333333333,-2814.41666666666,-0.0470797007909579
"2422","DEPARTMENT OF BUSINESS SERV.",2021,"COMMUNITY COORDINATOR",54,67973.52,69427.1666666667,1453.64666666667,0.0209377213050607
"2423","DEPARTMENT OF BUSINESS SERV.",2021,"CONTRACT REVIEWER",36,66755.8235294118,70487.1818181818,3731.35828877006,0.052936692779049
"2424","DEPARTMENT OF BUSINESS SERV.",2021,"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR",11,75664.75,69867.5,-5797.25,-0.0829749168068129
"2425","DEPARTMENT OF BUSINESS SERV.",2022,"ADM MANAGER-NON-MGRL",11,91965.5555555556,83899,-8066.55555555556,-0.0961460274324552
"2426","DEPARTMENT OF BUSINESS SERV.",2022,"ADMINISTRATIVE BUSINESS PROMOTION COORDINATOR",61,102210.666666667,110256.25,8045.58333333333,0.0729716758309241
"2427","DEPARTMENT OF BUSINESS SERV.",2022,"BUSINESS PROMOTION COORDINATOR",28,73393.3076923077,81308.0909090909,7914.78321678322,0.0973431195873557
"2428","DEPARTMENT OF BUSINESS SERV.",2022,"COMMUNITY COORDINATOR",50,69839.0454545455,70392.1764705882,553.131016042782,0.00785784789981448
"2429","DEPARTMENT OF BUSINESS SERV.",2022,"CONTRACT REVIEWER",34,67115.4375,71048.3,3932.8625,0.0553547727391085
"2430","DEPARTMENT OF CITY PLANNING",2014,"ADMINISTRATIVE CITY PLANNER",36,96610.1538461538,102114.523809524,5504.36996336997,0.0539038890651577
"2431","DEPARTMENT OF CITY PLANNING",2014,"CITY PLANNER",105,60622.9523809524,65061.1568627451,4438.20448179272,0.068215886341457
"2432","DEPARTMENT OF CITY PLANNING",2014,"COMPUTER SPECIALIST",13,80749.5,80430.5,-319,-0.00396615711701407
"2433","DEPARTMENT OF CITY PLANNING",2015,"ADMINISTRATIVE CITY PLANNER",41,98085.8571428571,107826.4,9740.54285714285,0.090335417459387
"2434","DEPARTMENT OF CITY PLANNING",2015,"CITY PLANNER",146,63623.406779661,68352.7536231884,4729.34684352738,0.0691902899713315
"2435","DEPARTMENT OF CITY PLANNING",2015,"COMPUTER SPECIALIST",14,84458,84147.75,-310.25,-0.00368696726888122
"2436","DEPARTMENT OF CITY PLANNING",2016,"ADMINISTRATIVE CITY PLANNER",37,104061.769230769,115629.045454545,11567.2762237762,0.100037807787001
"2437","DEPARTMENT OF CITY PLANNING",2016,"CITY PLANNER",139,66197.9655172414,71673.0806451613,5475.11512791991,0.0763901185582643
"2438","DEPARTMENT OF CITY PLANNING",2016,"CITY PLANNING TECHNICIAN",12,46781.25,48511.1428571429,1729.89285714286,0.0356597011584967
"2439","DEPARTMENT OF CITY PLANNING",2016,"COMPUTER SPECIALIST",13,87361.25,90076,2714.75,0.0301384386518051
"2440","DEPARTMENT OF CITY PLANNING",2017,"ADMINISTRATIVE CITY PLANNER",36,111441,121735.913043478,10294.9130434783,0.0845675921435066
"2441","DEPARTMENT OF CITY PLANNING",2017,"ASSISTANT URBAN DESIGNER",12,60441.6666666667,60780.8,339.133333333339,0.00557961286020155
"2442","DEPARTMENT OF CITY PLANNING",2017,"ASSOCIATE URBAN DESIGNER",12,80366.3333333333,81081,714.666666666672,0.00881423103645332
"2443","DEPARTMENT OF CITY PLANNING",2017,"CITY PLANNER",119,70949.085106383,75506.4736842105,4557.38857782754,0.0603575873095045
